date,cid,industry,amount
2013/9/1,國立政治大學,心理學系,72
2013/9/1,國立政治大學,心理學系,22
2013/9/1,國立政治大學,輔導與諮商碩士學位學程,21
2013/9/1,國立政治大學,東亞研究所,20
2013/9/1,國立政治大學,東亞研究所,31
2013/9/1,國立政治大學,日本研究碩士學位學程,68
2013/9/1,國立政治大學,俄羅斯研究所,83
2013/9/1,國立政治大學,亞太研究英語碩士學位學程,104
2013/9/1,國立政治大學,亞太研究英語博士學位學程,47
2013/9/1,國立政治大學,公共行政學系,182
2013/9/1,國立政治大學,公共行政學系,112
2013/9/1,國立政治大學,公共行政學系,22
2013/9/1,國立政治大學,行政管理碩士學程,232
2013/9/1,國立政治大學,地政學系,526
2013/9/1,國立政治大學,地政學系,80
2013/9/1,國立政治大學,地政學系碩士在職專班,97
2013/9/1,國立政治大學,地政學系,22
2013/9/1,國立政治大學,外交學系,293
2013/9/1,國立政治大學,外交學系,29
2013/9/1,國立政治大學,外交學系戰略與國際事務碩士在職專班,59
2013/9/1,國立政治大學,外交學系,24
2013/9/1,國立政治大學,國際研究英語碩士學位學程,36
2013/9/1,國立政治大學,國家發展研究所,69
2013/9/1,國立政治大學,國家發展研究所,30
2013/9/1,國立政治大學,勞工研究所,83
2013/9/1,國立政治大學,傳播學院傳播學士學位學程,98
2013/9/1,國立政治大學,國際傳播英語碩士學位學程,56
2013/9/1,國立政治大學,新聞學系,373
2013/9/1,國立政治大學,新聞學系,96
2013/9/1,國立政治大學,新聞學系,20
2013/9/1,國立政治大學,廣播電視學系,208
2013/9/1,國立政治大學,廣播電視學系,66
2013/9/1,國立政治大學,圖書資訊學數位碩士在職專班,45
2013/9/1,國立政治大學,圖書資訊與檔案學研究所,40
2013/9/1,國立政治大學,圖書資訊與檔案學研究所,7
2013/9/1,國立政治大學,廣告學系,216
2013/9/1,國立政治大學,廣告學系,42
2013/9/1,國立政治大學,傳播學院碩士在職專班,63
2013/9/1,國立政治大學,傳播學院(不分系),5
2013/9/1,國立政治大學,會計學系,447
2013/9/1,國立政治大學,會計學系,124
2013/9/1,國立政治大學,會計學系,19
2013/9/1,國立政治大學,企業管理學系,418
2013/9/1,國立政治大學,企業管理學系(MBA學位學程),240
2013/9/1,國立政治大學,企業管理學系,47
2013/9/1,國立政治大學,經營管理碩士學程,502
2013/9/1,國立政治大學,國際經營管理碩士學程,136
2013/9/1,國立政治大學,國際經營與貿易學系,351
2013/9/1,國立政治大學,國際經營與貿易學系,102
2013/9/1,國立政治大學,國際經營與貿易學系,5
2013/9/1,國立政治大學,財務管理學系,203
2013/9/1,國立政治大學,財務管理學系,64
2013/9/1,國立政治大學,財務管理學系,15
2013/9/1,國立政治大學,金融學系,255
2013/9/1,國立政治大學,金融學系,81
2013/9/1,國立政治大學,金融學系,36
2013/9/1,國立政治大學,風險管理與保險學系,208
2013/9/1,國立政治大學,風險管理與保險學系,73
2013/9/1,國立政治大學,風險管理與保險學系,16
2013/9/1,國立政治大學,財政學系,418
2013/9/1,國立政治大學,財政學系,63
2013/9/1,國立政治大學,財政學系,9
2013/9/1,國立政治大學,科技管理與智慧財產研究所,148
2013/9/1,國立政治大學,科技管理與智慧財產研究所,29
2013/9/1,國立政治大學,法律學系,843
2013/9/1,國立政治大學,法律學系,232
2013/9/1,國立政治大學,法律學系,52
2013/9/1,國立政治大學,法律科際整合研究所,80
2013/9/1,國立政治大學,法學院碩士在職專班,225
2013/9/1,國立政治大學,應用物理研究所,26
2013/9/1,國立政治大學,應用數學系,193
2013/9/1,國立政治大學,應用數學系,45
2013/9/1,國立政治大學,應用數學系,10
2013/9/1,國立政治大學,統計學系,208
2013/9/1,國立政治大學,統計學系,57
2013/9/1,國立政治大學,統計學系,7
2013/9/1,國立政治大學,資訊管理學系,332
2013/9/1,國立政治大學,資訊管理學系,93
2013/9/1,國立政治大學,資訊管理學系,55
2013/9/1,國立政治大學,數位內容碩士學位學程,44
2013/9/1,國立政治大學,資訊科學系,194
2013/9/1,國立政治大學,資訊科學系,94
2013/9/1,國立政治大學,資訊科學系碩士在職專班,77
2013/9/1,國立政治大學,資訊科學系,14
2013/9/1,國立政治大學,神經科學研究所,17
2013/9/1,國立政治大學,社會工作研究所,49
2013/9/1,國立政治大學,社會工作研究所,2
2013/9/1,國立清華大學,台灣文學研究所,35
2013/9/1,國立清華大學,台灣文學研究所,6
2013/9/1,國立清華大學,中國文學系,225
2013/9/1,國立清華大學,中國文學系,67
2013/9/1,國立清華大學,中國文學系,60
2013/9/1,國立清華大學,外國語文學系,232
2013/9/1,國立清華大學,外國語文學系,45
2013/9/1,國立清華大學,語言學研究所,51
2013/9/1,國立清華大學,語言學研究所,31
2013/9/1,國立清華大學,歷史研究所,63
2013/9/1,國立清華大學,歷史研究所,24
2013/9/1,國立清華大學,人類學研究所,38
2013/9/1,國立清華大學,人類學研究所,20
2013/9/1,國立清華大學,哲學研究所,26
2013/9/1,國立清華大學,亞際文化研究國際碩士學位學程(台灣聯合大學系統),1
2013/9/1,國立清華大學,人文社會學院學士班,328
2013/9/1,國立清華大學,經濟學系,472
2013/9/1,國立清華大學,經濟學系,41
2013/9/1,國立清華大學,經濟學系,14
2013/9/1,國立清華大學,社會學研究所,77
2013/9/1,國立清華大學,社會學研究所,16
2013/9/1,國立清華大學,台灣研究教師在職進修碩士學位班,37
2013/9/1,國立清華大學,學習科學研究所,42
2013/9/1,國立清華大學,經營管理碩士在職專班,78
2013/9/1,國立清華大學,國際專業管理碩士班,33
2013/9/1,國立清華大學,計量財務金融學系,226
2013/9/1,國立清華大學,計量財務金融學系,34
2013/9/1,國立清華大學,科技管理研究所,63
2013/9/1,國立清華大學,科技管理研究所,39
2013/9/1,國立清華大學,高階經營管理碩士在職專班,84
2013/9/1,國立清華大學,服務科學研究所,44
2013/9/1,國立清華大學,科技管理學院學士班,181
2013/9/1,國立清華大學,科技法律研究所,108
2013/9/1,國立清華大學,生命科學系,241
2013/9/1,國立清華大學,生物科技研究所,64
2013/9/1,國立清華大學,生物科技研究所,51
2013/9/1,國立清華大學,分子與細胞生物研究所,49
2013/9/1,國立清華大學,分子與細胞生物研究所,41
2013/9/1,國立清華大學,生物資訊與結構生物研究所,58
2013/9/1,國立清華大學,生物資訊與結構生物研究所,82
2013/9/1,國立清華大學,生命科學院學士班,108
2013/9/1,國立清華大學,系統神經科學研究所,14
2013/9/1,國立清華大學,化學系,276
2013/9/1,國立清華大學,化學系,161
2013/9/1,國立清華大學,化學系,203
2013/9/1,國立清華大學,物理學系,278
2013/9/1,國立清華大學,物理學系,124
2013/9/1,國立清華大學,物理學系,91
2013/9/1,國立清華大學,天文研究所,12
2013/9/1,國立清華大學,天文研究所,11
2013/9/1,國立清華大學,先進光源科技學位學程,20
2013/9/1,國立清華大學,先進光源科技學位學程,6
2013/9/1,國立清華大學,理學院學士班,128
2013/9/1,國立清華大學,數學系,255
2013/9/1,國立清華大學,數學系,57
2013/9/1,國立清華大學,數學系,18
2013/9/1,國立清華大學,統計學研究所,52
2013/9/1,國立清華大學,統計學研究所,14
2013/9/1,國立清華大學,資訊系統與應用研究所,100
2013/9/1,國立清華大學,資訊系統與應用研究所,22
2013/9/1,國立清華大學,電機工程學系,462
2013/9/1,國立清華大學,電機工程學系,348
2013/9/1,國立清華大學,電機工程學系,96
2013/9/1,國立清華大學,電子工程研究所,171
2013/9/1,國立清華大學,電子工程研究所,84
2013/9/1,國立清華大學,光電工程研究所,109
2013/9/1,國立清華大學,光電工程研究所,48
2013/9/1,國立清華大學,資訊工程學系,532
2013/9/1,國立清華大學,資訊工程學系,360
2013/9/1,國立清華大學,資訊工程學系,103
2013/9/1,國立清華大學,通訊工程研究所,129
2013/9/1,國立清華大學,通訊工程研究所,25
2013/9/1,國立清華大學,半導體元件及製程產業研發碩士專班,3
2013/9/1,國立清華大學,電機資訊學院學士班,89
2013/9/1,國立清華大學,動力機械工程學系,456
2013/9/1,國立清華大學,動力機械工程學系,257
2013/9/1,國立清華大學,動力機械工程學系,107
2013/9/1,國立清華大學,化學工程學系,220
2013/9/1,國立清華大學,化學工程學系,154
2013/9/1,國立清華大學,化學工程學系,108
2013/9/1,國立清華大學,材料科學工程學系,454
2013/9/1,國立清華大學,材料科學工程學系,233
2013/9/1,國立清華大學,材料科學工程學系,181
2013/9/1,國立清華大學,奈米工程與微系統研究所,53
2013/9/1,國立清華大學,奈米工程與微系統研究所,56
2013/9/1,國立清華大學,工業工程與工程管理學系,279
2013/9/1,國立清華大學,工業工程與工程管理學系,198
2013/9/1,國立清華大學,工業工程與工程管理學系碩士在職專班,96
2013/9/1,國立清華大學,工業工程與工程管理學系,72
2013/9/1,國立清華大學,生醫工程與環境科學系,197
2013/9/1,國立清華大學,生醫工程與環境科學系,105
2013/9/1,國立清華大學,生醫工程與環境科學系,73
2013/9/1,國立清華大學,生物醫學工程研究所,23
2013/9/1,國立清華大學,工程與系統科學系,444
2013/9/1,國立清華大學,工程與系統科學系,159
2013/9/1,國立清華大學,工程與系統科學系,112
2013/9/1,國立清華大學,核子工程與科學研究所,45
2013/9/1,國立清華大學,核子工程與科學研究所,37
2013/9/1,國立清華大學,原子科學院學士班,74
2013/9/1,國立清華大學,工學院學士班,106
2013/9/1,國立清華大學,分子醫學研究所,47
2013/9/1,國立清華大學,分子醫學研究所,58
2013/9/1,國立清華大學,醫學科學系,61
2013/9/1,國立清華大學,不分系招生,48
2013/9/1,國立臺灣大學,華語教學碩士學位學程,24
2013/9/1,國立臺灣大學,音樂學研究所,29
2013/9/1,國立臺灣大學,戲劇學系,153
2013/9/1,國立臺灣大學,戲劇學系,41
2013/9/1,國立臺灣大學,藝術史研究所,40
2013/9/1,國立臺灣大學,藝術史研究所,8
2013/9/1,國立臺灣大學,臺灣文學研究所,46
2013/9/1,國立臺灣大學,臺灣文學研究所,11
2013/9/1,國立臺灣大學,中國文學系,270
2013/9/1,國立臺灣大學,中國文學系國際學生學士班,57
2013/9/1,國立臺灣大學,中國文學系,4
2013/9/1,國立臺灣大學,中國文學系,93
2013/9/1,國立臺灣大學,中國文學系,62
2013/9/1,國立臺灣大學,外國語文學系,562
2013/9/1,國立臺灣大學,外國語文學系,2
2013/9/1,國立臺灣大學,外國語文學系,59
2013/9/1,國立臺灣大學,外國語文學系,27
2013/9/1,國立臺灣大學,日本語文學系,257
2013/9/1,國立臺灣大學,日本語文學系,51
2013/9/1,國立臺灣大學,翻譯碩士學位學程,15
2013/9/1,國立臺灣大學,語言學研究所,30
2013/9/1,國立臺灣大學,語言學研究所,10
2013/9/1,國立臺灣大學,歷史學系,264
2013/9/1,國立臺灣大學,歷史學系,3
2013/9/1,國立臺灣大學,歷史學系,76
2013/9/1,國立臺灣大學,歷史學系,49
2013/9/1,國立臺灣大學,人類學系,145
2013/9/1,國立臺灣大學,人類學系,33
2013/9/1,國立臺灣大學,人類學系,14
2013/9/1,國立臺灣大學,哲學系,178
2013/9/1,國立臺灣大學,哲學系,36
2013/9/1,國立臺灣大學,哲學系,38
2013/9/1,國立臺灣大學,經濟學系,606
2013/9/1,國立臺灣大學,經濟學系,104
2013/9/1,國立臺灣大學,經濟學系,77
2013/9/1,國立臺灣大學,經濟學系,34
2013/9/1,國立臺灣大學,政治學系公共行政組,244
2013/9/1,國立臺灣大學,政治學系政治理論組,247
2013/9/1,國立臺灣大學,政治學系國際關係組,306
2013/9/1,國立臺灣大學,政治學系,164
2013/9/1,國立臺灣大學,政治學系,79
2013/9/1,國立臺灣大學,政治學系,45
2013/9/1,國立臺灣大學,社會學系,218
2013/9/1,國立臺灣大學,社會學系,48
2013/9/1,國立臺灣大學,社會學系,13
2013/9/1,國立臺灣大學,心理學系,260
2013/9/1,國立臺灣大學,心理學系一般心理學組,77
2013/9/1,國立臺灣大學,心理學系臨床心理學組,45
2013/9/1,國立臺灣大學,心理學系一般心理學組,42
2013/9/1,國立臺灣大學,心理學系臨床心理學組,17
2013/9/1,國立臺灣大學,地理環境資源學系,165
2013/9/1,國立臺灣大學,地理環境資源學系,66
2013/9/1,國立臺灣大學,地理環境資源學系,8
2013/9/1,國立臺灣大學,地理環境資源學系,21
